Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1742972571,100,,Aggregated,49.000000,7.300000,100,110,130,230,1200,3100,3200,3200,5100,5100,5100,902,177,100.0,363.9179104800444,20.02798999998845,5070.727296000001,12249.246119733925
1742972572,100,,Aggregated,48.100000,6.800000,100,110,120,190,1100,3100,3200,3200,5100,5100,5100,949,183,100.0,353.71267573024244,20.02798999998845,5070.727296000001,12218.063224446787
1742972573,100,,Aggregated,49.000000,6.700000,100,110,120,190,1100,3100,3200,3200,5100,5100,5100,999,188,100.0,349.3407949389391,20.02798999998845,5070.727296000001,12273.481481481482
1742972574,100,,Aggregated,49.100000,6.400000,100,110,120,180,1100,3100,3200,3200,3400,5100,5100,1045,193,100.0,343.0354126086126,20.02798999998845,5070.727296000001,12312.847846889952
1742972575,100,,Aggregated,48.600000,6.500000,100,110,120,180,1100,1300,3200,3200,3400,5100,5100,1097,201,100.0,336.0660146052874,20.02798999998845,5070.727296000001,12336.32999088423
1742972576,100,,Aggregated,49.500000,6.300000,100,110,120,180,1100,1300,3200,3200,3400,5100,5100,1135,207,100.0,331.11719456123376,20.02798999998845,5070.727296000001,12297.570044052864
1742972577,100,,Aggregated,48.800000,6.300000,100,110,120,180,1100,1300,3200,3200,3400,5100,5100,1190,212,100.0,328.07240168991643,20.02798999998845,5070.727296000001,12290.082352941177
1742972578,100,,Aggregated,48.400000,6.000000,100,110,120,180,1100,1200,3200,3200,3400,5100,5100,1236,219,100.0,323.10076014401346,20.02798999998845,5070.727296000001,12418.796116504855
1742972579,100,,Aggregated,48.600000,5.900000,100,110,120,180,1100,1200,3200,3200,5100,16000,16000,1282,225,100.0,330.8287168822159,20.02798999998845,15928.28387199998,12375.755070202807
1742972580,100,,Aggregated,48.300000,6.200000,99,110,110,170,1100,1200,3200,3200,5100,16000,16000,1331,230,99,323.7987316942154,20.02798999998845,15928.28387199998,12487.70848985725
1742972581,100,,Aggregated,48.700000,6.200000,100,110,120,180,1100,1200,3200,3200,16000,19000,19000,1379,235,100.0,337.3339951073248,20.02798999998845,19314.519128,12362.977519941987
1742972582,100,,Aggregated,48.700000,6.000000,100,110,110,170,1100,1200,3200,3200,16000,19000,19000,1422,241,99,332.4859013769345,20.02798999998845,19314.519128,12477.289732770745
1742972583,100,,Aggregated,47.000000,5.700000,100,110,110,170,1100,1200,3200,3200,16000,19000,19000,1471,247,100.0,330.0625992386138,20.02798999998845,19314.519128,12473.759347382733
1742972584,100,,Aggregated,48.300000,6.000000,100,110,110,170,1100,1200,3200,3200,16000,19000,19000,1518,252,100.0,328.3525565454552,20.02798999998845,19314.519128,12447.470355731226
1742972585,100,,Aggregated,48.200000,5.800000,100,110,110,170,1100,1200,3200,3200,16000,19000,19000,1567,261,100.0,323.7108961767715,20.02798999998845,19314.519128,12387.585194639438
1742972586,100,,Aggregated,47.100000,6.000000,100,110,110,170,1100,1200,3200,3200,16000,19000,19000,1614,265,99,319.6416271059486,20.02798999998845,19314.519128,12457.827757125155
1742972587,100,,Aggregated,47.700000,6.000000,99,110,110,160,1100,1200,3200,3200,16000,19000,19000,1656,271,99,315.977010990339,20.02798999998845,19314.519128,12578.89734299517
1742972588,100,,Aggregated,47.500000,6.000000,99,110,110,160,1100,1200,3200,3200,16000,19000,19000,1709,276,99,315.62844825102434,20.02798999998845,19314.519128,12631.379754242247
1742972589,100,,Aggregated,46.700000,5.600000,99,110,110,150,1100,1200,3200,3200,16000,19000,19000,1751,282,99,314.59479969788725,20.02798999998845,19314.519128,12588.558537978299
1742972590,100,,Aggregated,47.300000,5.600000,99,110,110,160,1100,1200,3200,3200,16000,19000,19000,1805,286,99,311.30862209362914,20.02798999998845,19314.519128,12581.729639889196
1742972591,100,,Aggregated,46.100000,5.500000,99,110,110,150,1100,1200,3200,3200,16000,19000,19000,1849,292,99,307.8504647295839,20.02798999998845,19314.519128,12593.416982152516
1742972592,100,,Aggregated,46.900000,5.600000,99,110,110,140,1100,1200,3100,3200,16000,19000,19000,1899,296,99,304.54560004423416,20.02798999998845,19314.519128,12550.047393364928
1742972593,100,,Aggregated,47.700000,5.600000,99,110,110,130,1100,1200,3100,3200,16000,19000,19000,1943,299,99,300.8013068883172,20.02798999998845,19314.519128,12592.926402470406
1742972594,100,,Aggregated,47.000000,5.700000,99,110,110,130,1100,1200,3100,3200,16000,19000,19000,1995,304,99,300.8200195889725,20.02798999998845,19314.519128,12673.577944862156
1742972595,100,,Aggregated,46.600000,5.200000,99,110,110,130,1100,1200,3100,3200,5100,19000,19000,2039,308,99,297.8643387577245,20.02798999998845,19314.519128,12697.04168710152
1742972596,100,,Aggregated,47.200000,5.000000,99,110,110,130,1100,1200,3100,3200,16000,19000,19000,2086,312,99,303.3362758998085,20.02798999998845,19314.519128,12672.994247363375
1742972597,100,,Aggregated,47.400000,4.700000,100,110,110,120,1100,1200,3100,3200,16000,19000,19000,2129,316,100.0,301.1243015321749,20.02798999998845,19314.519128,12659.330201972758
1742972598,100,,Aggregated,47.300000,4.600000,99,110,110,120,1100,1200,3100,3200,16000,19000,19000,2176,320,99,297.33355159926475,20.02798999998845,19314.519128,12760.33731617647
1742972599,100,,Aggregated,47.200000,4.700000,99,110,110,120,1100,1200,3100,3200,16000,19000,19000,2222,323,99,292.994140279928,20.02798999998845,19314.519128,12849.449144914492
1742972600,100,,Aggregated,46.600000,4.500000,99,110,110,120,1100,1200,3100,3200,16000,19000,19000,2266,327,99,291.85363198102385,20.02798999998845,19314.519128,12801.397175639893
1742972601,100,,Aggregated,46.800000,4.100000,99,110,110,120,1100,1200,3100,3200,18000,19000,19000,2319,332,99,297.11169189607585,20.02798999998845,19314.519128,12783.591203104786
1742972602,100,,Aggregated,47.000000,3.900000,99,110,110,120,1100,1200,3100,3200,18000,19000,19000,2357,338,99,296.1312867127704,20.02798999998845,19314.519128,12757.7157403479
1742972603,100,,Aggregated,46.800000,4.300000,99,110,110,120,1100,1200,3100,3200,18000,19000,19000,2405,341,99,295.2288236652808,20.02798999998845,19314.519128,12742.95550935551
1742972604,100,,Aggregated,46.100000,4.200000,99,110,110,120,1100,1200,3100,3200,18000,19000,19000,2450,347,99,293.5806880134697,20.02798999998845,19314.519128,12755.938775510203
1742972605,100,,Aggregated,46.700000,4.100000,100,110,110,120,1100,1200,3100,3200,18000,19000,19000,2498,349,100.0,291.72088390392327,20.02798999998845,19314.519128,12694.14251401121
1742972606,100,,Aggregated,46.200000,4.300000,100,110,110,120,1100,1200,3100,3200,18000,19000,19000,2543,355,100.0,291.0791603031853,20.02798999998845,19314.519128,12707.514746362564
1742972607,100,,Aggregated,45.200000,4.100000,99,110,110,120,1100,1200,3100,3200,18000,19000,19000,2591,356,99,287.8714788243922,20.02798999998845,19314.519128,12763.931300656117
1742972608,26,,Aggregated,46.000000,4.300000,99,110,110,120,1100,1200,3100,3200,18000,19000,19000,2620,360,99,286.73817987328255,20.02798999998845,19314.519128,12784.148091603054
1742972609,24,,Aggregated,46.000000,4.300000,99,110,110,120,1100,1200,3100,3200,18000,19000,19000,2622,360,99,287.4194028871092,20.02798999998845,19314.519128,12774.578184591914
1742972610,24,,Aggregated,46.000000,4.300000,99,110,110,120,1100,1200,3100,3200,18000,19000,19000,2622,360,99,287.4194028871092,20.02798999998845,19314.519128,12774.578184591914
1742972611,22,,Aggregated,41.900000,3.900000,100,110,110,120,1100,1200,3100,3200,18000,19000,19000,2624,361,99,295.0579131391007,20.02798999998845,19314.519128,12776.288109756097
1742972612,22,,Aggregated,41.900000,3.900000,100,110,110,120,1100,1200,3100,3200,18000,19000,19000,2624,361,99,295.0579131391007,20.02798999998845,19314.519128,12776.288109756097
1742972613,22,,Aggregated,41.900000,3.900000,100,110,110,120,1100,1200,3100,3200,18000,19000,19000,2624,361,99,295.0579131391007,20.02798999998845,19314.519128,12776.288109756097
